LOC,CC,PC,Is_Long_Method
19,13,2,FALSE
74,6,1,FALSE
64,37,2,FALSE
26,15,0,FALSE
63,20,0,FALSE
41,13,0,FALSE
52,19,0,FALSE
93,16,0,FALSE
95,16,0,FALSE
87,36,4,FALSE
64,21,0,FALSE
83,21,0,FALSE
50,18,2,FALSE
51,15,0,FALSE
38,13,2,FALSE
63,19,0,FALSE
91,34,1,FALSE
90,15,1,FALSE
57,17,0,FALSE
58,21,0,FALSE
77,17,3,FALSE
72,17,3,FALSE
93,30,2,FALSE
82,25,2,FALSE
66,22,10,FALSE
54,18,10,FALSE
38,12,10,FALSE
38,12,8,FALSE
36,11,8,FALSE
65,31,5,FALSE
34,6,8,FALSE
32,3,2,FALSE
24,9,3,FALSE
66,33,5,FALSE
55,19,0,FALSE
76,30,2,FALSE
32,11,0,FALSE
36,6,7,FALSE
19,1,14,FALSE
28,4,6,FALSE
12,2,9,FALSE
40,22,0,FALSE
77,13,2,FALSE
34,4,9,FALSE
8,3,8,FALSE
94,24,3,FALSE
95,25,1,FALSE
12,5,4,FALSE
44,12,5,FALSE
30,8,5,FALSE
44,9,7,FALSE
55,13,3,FALSE
24,4,15,FALSE
50,13,6,FALSE
11,1,10,FALSE
21,2,9,FALSE
18,4,7,FALSE
20,9,3,FALSE
9,2,12,FALSE
72,13,4,FALSE
60,17,3,FALSE
33,10,15,FALSE
94,17,1,FALSE
31,11,2,FALSE
43,5,11,FALSE
82,24,0,FALSE
44,6,5,FALSE
50,17,3,FALSE
77,19,4,FALSE
18,2,8,FALSE
78,17,4,FALSE
59,19,1,FALSE
38,13,3,FALSE
97,26,3,FALSE
80,15,3,FALSE
5,2,7,FALSE
5,2,9,FALSE
5,2,10,FALSE
5,2,11,FALSE
5,2,12,FALSE
5,2,13,FALSE
5,2,14,FALSE
26,10,3,FALSE
61,13,3,FALSE
96,16,3,FALSE
56,16,1,FALSE
99,24,3,FALSE
94,18,1,FALSE
53,17,3,FALSE
44,19,1,FALSE
67,25,2,FALSE
53,18,1,FALSE
99,27,3,FALSE
72,9,4,FALSE
56,11,5,FALSE
50,7,2,FALSE
65,27,1,FALSE
47,20,3,FALSE
78,19,8,FALSE
37,7,4,FALSE
24,8,5,FALSE
37,11,7,FALSE
67,10,0,FALSE
92,43,2,FALSE
99,47,4,FALSE
89,35,4,FALSE
64,27,4,FALSE
59,22,4,FALSE
36,15,4,FALSE
29,12,4,FALSE
41,15,4,FALSE
23,8,4,FALSE
97,19,0,FALSE
54,26,0,FALSE
43,19,1,FALSE
47,17,2,FALSE
15,6,3,FALSE
56,19,0,FALSE
34,12,3,FALSE
16,8,3,FALSE
85,26,1,FALSE
23,3,6,FALSE
74,18,0,FALSE
84,15,1,FALSE
29,1,3,FALSE
37,13,3,FALSE
33,13,2,FALSE
73,19,3,FALSE
47,12,4,FALSE
61,19,2,FALSE
52,23,1,FALSE
48,22,1,FALSE
86,40,1,FALSE
26,12,2,FALSE
25,12,2,FALSE
28,13,2,FALSE
56,23,2,FALSE
19,10,3,FALSE
68,22,2,FALSE
65,22,1,FALSE
42,20,1,FALSE
80,6,4,FALSE
50,16,1,FALSE
6,2,7,FALSE
56,3,2,FALSE
6,1,10,FALSE
70,15,0,FALSE
37,10,6,FALSE
94,29,1,FALSE
55,26,1,FALSE
55,4,1,FALSE
90,5,6,FALSE
10,1,11,FALSE
20,5,8,FALSE
98,20,7,FALSE
37,7,12,FALSE
70,20,2,FALSE
66,15,0,FALSE
92,16,2,FALSE
64,7,1,FALSE
13,3,7,FALSE
16,3,9,FALSE
28,8,14,FALSE
93,18,3,FALSE
81,25,1,FALSE
18,11,1,FALSE
55,7,7,FALSE
14,4,8,FALSE
33,21,1,FALSE
72,8,1,FALSE
53,23,2,FALSE
53,7,3,FALSE
10,9,1,FALSE
82,6,2,FALSE
73,15,4,FALSE
62,14,0,FALSE
45,7,0,FALSE
49,19,0,FALSE
77,25,0,FALSE
91,31,0,FALSE
84,24,1,FALSE
46,16,5,FALSE
43,19,0,FALSE
16,1,5,FALSE
44,10,6,FALSE
82,31,8,FALSE
43,9,5,FALSE
14,1,12,FALSE
21,16,1,FALSE
72,20,0,FALSE
79,14,7,FALSE
78,26,2,FALSE
51,31,3,FALSE
65,32,4,FALSE
29,9,16,FALSE
7,3,8,FALSE
9,2,8,FALSE
79,25,0,FALSE
48,13,12,FALSE
31,23,0,FALSE
60,18,1,FALSE
61,20,2,FALSE
45,20,2,FALSE
51,9,16,FALSE
11,4,9,FALSE
35,7,5,FALSE
32,15,4,FALSE
37,16,6,FALSE
32,15,5,FALSE
96,9,1,FALSE
70,17,1,FALSE
56,18,7,FALSE
35,18,1,FALSE
35,20,3,FALSE
18,8,5,FALSE
5,1,11,FALSE
5,1,12,FALSE
5,1,13,FALSE
5,1,14,FALSE
5,1,15,FALSE
5,1,16,FALSE
16,2,9,FALSE
13,1,10,FALSE
43,15,2,FALSE
16,9,3,FALSE
3,1,18,FALSE
40,8,6,FALSE
95,25,13,FALSE
6,1,13,FALSE
19,3,11,FALSE
17,2,12,FALSE
39,31,3,FALSE
51,34,2,FALSE
76,17,3,FALSE
52,12,4,FALSE
11,2,10,FALSE
23,1,19,FALSE
13,6,3,FALSE
29,20,3,FALSE
36,22,2,FALSE
0,1,28,FALSE
0,1,16,FALSE
0,1,26,FALSE
29,7,10,FALSE
29,3,6,FALSE
40,15,2,FALSE
0,1,20,FALSE
19,8,3,FALSE
27,17,3,FALSE
41,20,0,FALSE
37,20,2,FALSE
49,18,2,FALSE
50,23,1,FALSE
45,16,4,FALSE
75,26,9,FALSE
19,7,3,FALSE
72,16,3,FALSE
50,12,4,FALSE
42,12,4,FALSE
90,23,4,FALSE
53,14,4,FALSE
93,30,4,FALSE
57,16,3,FALSE
50,24,1,FALSE
72,24,1,FALSE
53,24,0,FALSE
47,19,1,FALSE
20,4,4,FALSE
40,3,4,FALSE
66,16,0,FALSE
62,14,3,FALSE
52,7,2,FALSE
11,1,7,FALSE
21,10,4,FALSE
80,12,6,FALSE
17,3,9,FALSE
73,17,3,FALSE
97,17,3,FALSE
97,29,0,FALSE
68,32,1,FALSE
14,1,8,FALSE
17,1,10,FALSE
65,5,11,FALSE
70,17,5,FALSE
64,21,1,FALSE
27,5,6,FALSE
44,11,5,FALSE
39,7,5,FALSE
54,17,4,FALSE
46,29,3,FALSE
80,22,5,FALSE
64,18,1,FALSE
18,2,6,FALSE
41,9,5,FALSE
68,15,5,FALSE
30,6,5,FALSE
71,14,0,FALSE
52,5,2,FALSE
61,9,4,FALSE
34,2,2,FALSE
79,13,2,FALSE
61,14,4,FALSE
25,18,0,FALSE
95,22,10,FALSE
29,3,5,FALSE
52,10,6,FALSE
47,6,3,FALSE
48,6,3,FALSE
32,4,3,FALSE
39,5,5,FALSE
31,1,6,FALSE
69,13,9,FALSE
69,21,1,FALSE
24,7,12,FALSE
71,1,2,FALSE
83,1,2,FALSE
33,1,2,FALSE
69,13,4,FALSE
53,13,3,FALSE
20,2,9,FALSE
57,6,2,FALSE
39,3,2,FALSE
32,2,3,FALSE
31,2,3,FALSE
46,3,3,FALSE
44,2,2,FALSE
80,8,3,FALSE
37,5,9,FALSE
25,1,23,FALSE
21,1,19,FALSE
16,1,14,FALSE
45,18,2,FALSE
24,1,9,FALSE
45,13,4,FALSE
16,8,2,FALSE
88,20,3,FALSE
91,43,1,FALSE
25,2,20,FALSE
32,10,5,FALSE
10,5,6,FALSE
11,4,26,FALSE
59,15,1,FALSE
14,1,13,FALSE
20,4,9,FALSE
82,19,1,FALSE
29,2,20,FALSE
10,2,11,FALSE
42,9,3,FALSE
67,19,4,FALSE
54,15,2,FALSE
6,1,18,FALSE
37,3,28,FALSE
6,1,11,FALSE
4,1,16,FALSE
28,5,12,FALSE
3,1,20,FALSE
3,1,27,FALSE
3,1,23,FALSE
4,1,28,FALSE
4,1,24,FALSE
4,1,26,FALSE
14,2,11,FALSE
39,4,28,FALSE
62,12,0,FALSE
28,4,16,FALSE
21,3,11,FALSE
37,6,15,FALSE
17,2,11,FALSE
10,1,17,FALSE
73,18,0,FALSE
96,15,5,FALSE
21,4,9,FALSE
12,1,12,FALSE
19,4,13,FALSE
4,1,12,FALSE
8,2,26,FALSE
85,19,0,FALSE
4,2,12,FALSE
67,12,0,FALSE
35,16,2,FALSE
9,1,9,FALSE
19,3,12,FALSE
41,9,13,FALSE
13,3,9,FALSE
79,14,1,FALSE
14,1,11,FALSE
14,1,10,FALSE
35,5,25,FALSE
35,9,4,FALSE
6,1,19,FALSE
39,9,6,FALSE
78,23,4,FALSE
21,2,18,FALSE
25,3,17,FALSE
3,1,22,FALSE
12,2,15,FALSE
21,3,22,FALSE
15,3,16,FALSE
8,1,15,FALSE
7,1,12,FALSE
7,1,18,FALSE
9,1,16,FALSE
13,2,16,FALSE
19,2,22,FALSE
17,1,15,FALSE
11,2,21,FALSE
13,4,13,FALSE
10,3,10,FALSE
10,4,11,FALSE
27,6,7,FALSE
49,11,7,FALSE
50,11,13,FALSE
21,4,16,FALSE
16,5,7,FALSE
89,26,5,FALSE
48,17,3,FALSE
27,6,11,FALSE
27,9,6,FALSE
43,12,8,FALSE
17,4,8,FALSE
12,2,18,FALSE
34,9,10,FALSE
54,8,9,FALSE
19,5,10,FALSE
19,5,9,FALSE
63,10,3,FALSE
34,10,4,FALSE
34,12,6,FALSE
39,12,4,FALSE
20,3,11,FALSE
37,7,9,FALSE
12,3,15,FALSE
14,3,8,FALSE
49,11,4,FALSE
19,5,13,FALSE
24,7,9,FALSE
45,15,2,FALSE
3,3,1,FALSE
24,10,3,FALSE
78,15,2,FALSE
72,17,5,FALSE
66,15,7,FALSE
43,7,3,FALSE
9,5,5,FALSE
9,4,4,FALSE
20,3,14,FALSE
24,4,7,FALSE
19,7,5,FALSE
44,13,6,FALSE
53,10,4,FALSE
28,9,3,FALSE
23,4,8,FALSE
25,8,4,FALSE
52,11,3,FALSE
58,12,2,FALSE
75,11,2,FALSE
73,20,3,FALSE
51,12,5,FALSE
73,17,6,FALSE
23,6,4,FALSE
32,8,4,FALSE
51,19,5,FALSE
56,12,3,FALSE
94,15,2,FALSE
50,8,4,FALSE
92,21,4,FALSE
98,20,4,FALSE
28,5,7,FALSE
62,8,2,FALSE
85,25,2,FALSE
52,16,6,FALSE
74,15,6,FALSE
36,14,0,FALSE
79,15,2,FALSE
21,1,5,FALSE
24,3,7,FALSE
10,3,8,FALSE
64,11,1,FALSE
55,17,1,FALSE
47,15,1,FALSE
40,4,5,FALSE
87,11,1,FALSE
16,9,2,FALSE
27,15,1,FALSE
93,11,1,FALSE
42,5,4,FALSE
85,20,0,FALSE
96,42,5,FALSE
54,7,5,FALSE
12,5,6,FALSE
47,13,6,FALSE
99,2,0,FALSE
62,5,0,FALSE
19,3,8,FALSE
74,6,0,FALSE
25,1,19,FALSE
32,1,3,FALSE
51,6,4,FALSE
47,2,1,FALSE
44,6,4,FALSE
18,1,2,FALSE
64,5,0,FALSE
65,3,0,FALSE
54,6,0,FALSE
61,4,0,FALSE
49,2,0,FALSE
43,6,5,FALSE
63,2,1,FALSE
52,2,1,FALSE
65,12,0,FALSE
8,1,12,FALSE
30,1,2,FALSE
41,1,7,FALSE
53,1,9,FALSE
22,9,3,FALSE
26,11,4,FALSE
41,4,4,FALSE
60,3,0,FALSE
65,3,2,FALSE
64,10,1,FALSE
24,4,4,FALSE
31,12,4,FALSE
79,14,3,FALSE
35,31,1,FALSE
73,10,0,FALSE
21,1,3,FALSE
57,2,2,FALSE
76,9,3,FALSE
76,2,0,FALSE
68,12,3,FALSE
14,8,4,FALSE
16,8,4,FALSE
29,3,9,FALSE
68,21,3,FALSE
16,13,2,FALSE
32,22,3,FALSE
15,8,3,FALSE
72,4,0,FALSE
30,7,6,FALSE
31,7,4,FALSE
40,4,21,FALSE
55,1,0,FALSE
59,5,1,FALSE
79,7,0,FALSE
84,4,0,FALSE
47,5,8,FALSE
44,5,6,FALSE
40,3,3,FALSE
38,3,3,FALSE
32,2,4,FALSE
74,7,1,FALSE
70,2,0,FALSE
61,1,3,FALSE
25,1,3,FALSE
98,1,1,FALSE
38,1,3,FALSE
82,2,0,FALSE
58,3,1,FALSE
46,3,0,FALSE
96,3,0,FALSE
66,6,1,FALSE
65,4,1,FALSE
51,3,0,FALSE
62,4,0,FALSE
96,1,0,FALSE
19,1,7,FALSE
93,17,1,FALSE
46,7,5,FALSE
31,15,2,FALSE
64,1,1,FALSE
29,5,6,FALSE
59,4,0,FALSE
93,4,1,FALSE
98,14,1,FALSE
71,22,4,FALSE
83,25,5,FALSE
34,21,1,FALSE
22,1,10,FALSE
98,3,0,FALSE
61,6,0,FALSE
39,6,5,FALSE
19,3,6,FALSE
72,15,5,FALSE
70,9,0,FALSE
83,3,0,FALSE
84,7,0,FALSE
37,9,7,FALSE
54,4,0,FALSE
54,14,6,FALSE
60,6,2,FALSE
40,3,1,FALSE
89,3,0,FALSE
64,4,0,FALSE
93,1,0,FALSE
32,1,5,FALSE
50,24,3,FALSE
78,19,2,FALSE
58,4,0,FALSE
85,3,0,FALSE
20,2,5,FALSE
26,1,5,FALSE
27,1,7,FALSE
25,2,7,FALSE
28,2,5,FALSE
40,5,7,FALSE
74,24,0,FALSE
73,6,2,FALSE
74,9,1,FALSE
35,4,4,FALSE
18,1,5,FALSE
59,9,6,FALSE
41,7,6,FALSE
20,3,6,FALSE
90,6,0,FALSE
91,10,6,FALSE
81,9,4,FALSE
52,7,6,FALSE
58,5,0,FALSE
50,4,1,FALSE
65,7,3,FALSE
43,3,0,FALSE
78,5,0,FALSE
34,9,15,FALSE
46,3,2,FALSE
86,14,0,FALSE
67,7,1,FALSE
84,9,0,FALSE
55,2,0,FALSE
82,3,0,FALSE
81,6,5,FALSE
60,7,4,FALSE
70,16,6,FALSE
70,23,4,FALSE
95,6,0,FALSE
57,17,3,FALSE
31,12,8,FALSE
30,14,2,FALSE
59,7,4,FALSE
30,11,4,FALSE
15,1,9,FALSE
65,5,0,FALSE
34,15,3,FALSE
70,8,7,FALSE
59,21,3,FALSE
58,21,4,FALSE
84,10,1,FALSE
35,4,9,FALSE
65,18,2,FALSE
88,18,1,FALSE
33,27,1,FALSE
25,8,6,FALSE
18,8,6,FALSE
24,2,4,FALSE
78,24,1,FALSE
80,8,2,FALSE
99,10,2,FALSE
30,1,3,FALSE
61,3,1,FALSE
51,2,0,FALSE
68,4,2,FALSE
24,1,5,FALSE
42,3,4,FALSE
95,2,8,FALSE
72,3,0,FALSE
36,4,2,FALSE
20,2,7,FALSE
81,23,2,FALSE
57,3,1,FALSE
56,12,0,FALSE
91,16,0,FALSE
49,3,1,FALSE
83,17,1,FALSE
96,3,1,FALSE
50,3,1,FALSE
38,1,2,FALSE
22,4,10,FALSE
77,16,1,FALSE
59,8,1,FALSE
75,17,1,FALSE
65,8,1,FALSE
86,13,0,FALSE
93,20,0,FALSE
18,8,12,FALSE
35,8,11,FALSE
40,10,12,FALSE
39,9,12,FALSE
52,12,11,FALSE
56,12,11,FALSE
76,6,1,FALSE
56,4,1,FALSE
67,2,0,FALSE
85,9,0,FALSE
62,9,1,FALSE
99,9,1,FALSE
84,8,0,FALSE
96,11,0,FALSE
99,6,0,FALSE
84,11,0,FALSE
87,5,1,FALSE
50,2,1,FALSE
94,34,0,FALSE
61,13,0,FALSE
68,5,0,FALSE
79,5,0,FALSE
91,6,0,FALSE
67,6,0,FALSE
49,15,0,FALSE
55,6,1,FALSE
64,4,1,FALSE
71,21,4,FALSE
24,1,10,FALSE
15,6,6,FALSE
75,15,1,FALSE
93,4,3,FALSE
63,17,2,FALSE
40,2,5,FALSE
55,21,2,FALSE
44,11,6,FALSE
35,13,5,FALSE
38,13,5,FALSE
48,11,9,FALSE
57,11,3,FALSE
92,30,0,FALSE
93,29,0,FALSE
72,15,2,FALSE
82,11,3,FALSE
12,3,8,FALSE
76,12,3,FALSE
12,9,4,FALSE
48,10,9,FALSE
19,3,13,FALSE
23,2,14,FALSE
60,9,1,FALSE
48,8,4,FALSE
14,9,9,FALSE
14,7,7,FALSE
10,2,9,FALSE
3,2,7,FALSE
3,2,9,FALSE
3,2,8,FALSE
4,2,13,FALSE
3,2,14,FALSE
12,5,9,FALSE
43,8,9,FALSE
10,1,13,FALSE
22,3,14,FALSE
30,7,7,FALSE
17,6,4,FALSE
57,11,0,FALSE
13,1,12,FALSE
35,9,7,FALSE
40,10,6,FALSE
22,6,8,FALSE
57,13,7,FALSE
31,14,11,FALSE
28,6,11,FALSE
38,6,11,FALSE
65,12,1,FALSE
49,16,2,FALSE
32,18,0,FALSE
71,18,1,FALSE
78,6,1,FALSE
52,6,4,FALSE
80,14,3,FALSE
74,14,3,FALSE
41,7,3,FALSE
30,5,13,FALSE
56,17,2,FALSE
50,10,5,FALSE
90,18,3,FALSE
56,3,5,FALSE
67,5,0,FALSE
70,6,0,FALSE
91,8,0,FALSE
66,5,0,FALSE
27,2,5,FALSE
86,23,2,FALSE
88,1,0,FALSE
81,6,2,FALSE
14,5,7,FALSE
43,7,6,FALSE
88,30,3,FALSE
24,2,9,FALSE
49,3,2,FALSE
91,20,0,FALSE
96,2,0,FALSE
49,2,1,FALSE
30,1,4,FALSE
99,16,6,FALSE
26,2,5,FALSE
76,3,1,FALSE
52,4,1,FALSE
91,10,11,FALSE
45,9,13,FALSE
88,6,0,FALSE
49,1,1,FALSE
70,5,5,FALSE
81,4,0,FALSE
61,7,0,FALSE
89,8,0,FALSE
72,16,0,FALSE
73,9,0,FALSE
95,20,0,FALSE
39,3,12,FALSE
19,10,1,FALSE
99,8,1,FALSE
61,6,3,FALSE
98,7,0,FALSE
91,11,3,FALSE
86,4,0,FALSE
27,4,8,FALSE
39,1,3,FALSE
99,1,1,FALSE
44,3,1,FALSE
57,9,7,FALSE
45,3,5,FALSE
94,1,1,FALSE
61,6,1,FALSE
63,3,3,FALSE
52,3,3,FALSE
45,15,0,FALSE
85,20,2,FALSE
87,23,1,FALSE
90,5,1,FALSE
40,18,1,FALSE
92,11,1,FALSE
92,13,3,FALSE
48,3,0,FALSE
40,1,5,FALSE
41,2,5,FALSE
23,1,7,FALSE
71,13,13,FALSE
66,18,1,FALSE
71,10,0,FALSE
36,7,6,FALSE
44,6,6,FALSE
67,4,2,FALSE
16,6,9,FALSE
84,16,1,FALSE
27,10,4,FALSE
13,7,3,FALSE
30,9,6,FALSE
63,20,4,FALSE
13,6,4,FALSE
30,12,3,FALSE
39,8,3,FALSE
13,11,1,FALSE
14,12,1,FALSE
64,12,3,FALSE
25,3,5,FALSE
76,8,2,FALSE
29,8,5,FALSE
67,9,2,FALSE
29,2,6,FALSE
51,6,3,FALSE
45,5,3,FALSE
61,20,0,FALSE
63,3,2,FALSE
61,4,2,FALSE
66,3,2,FALSE
67,3,2,FALSE
87,3,2,FALSE
93,8,3,FALSE
40,2,2,FALSE
20,1,3,FALSE
57,3,3,FALSE
56,8,5,FALSE
31,7,5,FALSE
50,7,4,FALSE
91,10,2,FALSE
84,7,2,FALSE
50,3,2,FALSE
54,18,0,FALSE
75,8,0,FALSE
71,5,3,FALSE
20,11,0,FALSE
76,12,1,FALSE
69,6,1,FALSE
68,19,2,FALSE
56,5,4,FALSE
63,6,0,FALSE
43,5,3,FALSE
65,7,2,FALSE
63,7,2,FALSE
16,1,13,FALSE
25,2,5,FALSE
27,2,3,FALSE
84,3,0,FALSE
3,2,5,FALSE
28,10,7,FALSE
4,4,0,FALSE
51,18,2,FALSE
88,15,0,FALSE
80,19,0,FALSE
97,7,0,FALSE
54,22,1,FALSE
96,12,7,FALSE
74,14,0,FALSE
29,14,4,FALSE
79,11,0,FALSE
75,4,1,FALSE
74,9,0,FALSE
42,18,2,FALSE
29,19,1,FALSE
98,29,0,FALSE
34,21,2,FALSE
87,41,4,FALSE
34,18,3,FALSE
42,15,0,FALSE
63,19,2,FALSE
83,19,2,FALSE
63,26,3,FALSE
88,33,2,FALSE
75,19,1,FALSE
46,15,0,FALSE
79,27,2,FALSE
93,32,2,FALSE
22,13,2,FALSE
21,7,6,FALSE
97,2,1,FALSE
18,15,1,FALSE
9,8,1,FALSE
27,12,3,FALSE
86,28,0,FALSE
76,23,3,FALSE
38,15,0,FALSE
15,7,5,FALSE
63,22,5,FALSE
63,18,4,FALSE
36,11,3,FALSE
60,23,0,FALSE
27,11,3,FALSE
69,22,3,FALSE
97,25,2,FALSE
95,23,2,FALSE
31,14,6,FALSE
34,9,6,FALSE
26,7,8,FALSE
59,22,3,FALSE
14,6,5,FALSE
12,2,17,FALSE
11,2,9,FALSE
13,5,13,FALSE
24,13,4,FALSE
62,5,4,FALSE
20,10,1,FALSE
10,6,4,FALSE
38,17,3,FALSE
21,10,3,FALSE
37,9,6,FALSE
18,5,7,FALSE
21,4,10,FALSE
65,21,1,FALSE
84,30,1,FALSE
42,15,2,FALSE
44,15,1,FALSE
70,33,1,FALSE
78,25,1,FALSE
42,29,2,FALSE
37,20,1,FALSE
33,13,1,FALSE
51,24,1,FALSE
81,23,6,FALSE
35,6,6,FALSE
53,19,5,FALSE
59,16,4,FALSE
62,9,2,FALSE
15,4,9,FALSE
31,8,8,FALSE
21,8,8,FALSE
97,25,6,FALSE
99,50,1,FALSE
52,31,2,FALSE
35,12,7,FALSE
58,23,3,FALSE
44,17,2,FALSE
48,15,2,FALSE
75,16,1,FALSE
91,47,1,FALSE
82,40,1,FALSE
8,6,2,FALSE
51,23,1,FALSE
82,66,1,FALSE
54,19,1,FALSE
70,24,1,FALSE
66,22,0,FALSE
53,20,1,FALSE
49,22,1,FALSE
55,18,1,FALSE
92,31,1,FALSE
78,32,1,FALSE
59,22,1,FALSE
72,29,1,FALSE
23,15,2,FALSE
41,11,7,FALSE
53,4,3,FALSE
31,1,3,FALSE
64,13,1,FALSE
70,17,0,FALSE
79,33,1,FALSE
32,26,1,FALSE
32,12,4,FALSE
38,33,1,FALSE
11,9,2,FALSE
12,7,6,FALSE
70,28,1,FALSE
87,19,4,FALSE
39,15,5,FALSE
76,24,1,FALSE
25,19,1,FALSE
36,15,0,FALSE
26,21,1,FALSE
5,7,2,FALSE
97,16,3,FALSE
69,13,3,FALSE
77,15,2,FALSE
90,14,1,FALSE
69,18,3,FALSE
18,13,2,FALSE
25,7,8,FALSE
27,2,6,FALSE
69,16,3,FALSE
15,1,8,FALSE
33,14,2,FALSE
11,10,3,FALSE
10,9,3,FALSE
43,11,5,FALSE
10,7,6,FALSE
22,2,4,FALSE
93,11,6,FALSE
84,10,4,FALSE
64,17,2,FALSE
85,26,2,FALSE
32,9,5,FALSE
93,28,2,FALSE
52,16,2,FALSE
71,15,0,FALSE
43,4,4,FALSE
49,17,3,FALSE
55,14,2,FALSE
53,8,3,FALSE
83,16,4,FALSE
54,1,1,FALSE
30,5,4,FALSE
68,7,2,FALSE
78,6,2,FALSE
59,8,2,FALSE
96,8,2,FALSE
59,17,0,FALSE
49,4,4,FALSE
43,2,1,FALSE
36,2,3,FALSE
80,17,3,FALSE
82,25,1,FALSE
74,13,2,FALSE
44,3,2,FALSE
61,7,1,FALSE
48,4,2,FALSE
48,3,2,FALSE
58,13,3,FALSE
45,2,3,FALSE
76,8,3,FALSE
76,14,0,FALSE
80,18,3,FALSE
48,10,5,FALSE
82,10,2,FALSE
38,2,2,FALSE
61,5,1,FALSE
61,16,1,FALSE
93,24,0,FALSE
58,4,1,FALSE
63,8,0,FALSE
83,21,2,FALSE
46,16,4,FALSE
43,2,5,FALSE
63,8,3,FALSE
90,18,6,FALSE
36,21,2,FALSE
29,14,1,FALSE
68,26,1,FALSE
88,25,0,FALSE
62,20,4,FALSE
67,21,2,FALSE
93,23,4,FALSE
43,16,4,FALSE
57,10,3,FALSE
52,7,3,FALSE
29,3,8,FALSE
84,31,2,FALSE
70,20,1,FALSE
85,18,1,FALSE
78,20,3,FALSE
52,10,4,FALSE
95,24,1,FALSE
65,6,0,FALSE
80,23,1,FALSE
76,16,0,FALSE
76,22,1,FALSE
86,22,3,FALSE
70,14,3,FALSE
37,6,5,FALSE
56,11,4,FALSE
71,16,4,FALSE
52,9,6,FALSE
38,2,4,FALSE
74,7,4,FALSE
65,9,1,FALSE
89,19,2,FALSE
89,25,2,FALSE
33,11,3,FALSE
98,24,1,FALSE
47,4,6,FALSE
38,5,4,FALSE
96,24,3,FALSE
67,20,4,FALSE
23,1,2,FALSE
92,22,4,FALSE
86,13,2,FALSE
94,17,2,FALSE
96,17,2,FALSE
99,27,0,FALSE
38,15,4,FALSE
76,25,2,FALSE
56,15,3,FALSE
49,8,6,FALSE
63,10,5,FALSE
93,16,1,FALSE
91,14,0,FALSE
24,15,1,FALSE
11,5,7,FALSE
86,20,2,FALSE
83,24,2,FALSE
81,16,4,FALSE
84,20,2,FALSE
92,23,2,FALSE
53,4,2,FALSE
99,17,1,FALSE
42,6,4,FALSE
54,16,5,FALSE
83,15,1,FALSE
73,9,1,FALSE
62,1,2,FALSE
71,6,1,FALSE
21,16,4,FALSE
27,18,3,FALSE
29,12,3,FALSE
57,5,4,FALSE
66,4,1,FALSE
62,4,1,FALSE
74,7,3,FALSE
65,12,2,FALSE
58,20,3,FALSE
58,25,1,FALSE
96,28,2,FALSE
17,4,7,FALSE
89,6,6,FALSE
81,15,1,FALSE
58,4,3,FALSE
65,18,1,FALSE
56,5,0,FALSE
69,3,2,FALSE
42,4,3,FALSE
73,12,1,FALSE
49,6,7,FALSE
39,7,7,FALSE
89,4,3,FALSE
50,18,1,FALSE
57,4,0,FALSE
32,3,4,FALSE
99,21,0,FALSE
66,2,1,FALSE
76,11,2,FALSE
85,5,2,FALSE
69,6,0,FALSE
94,8,0,FALSE
45,1,2,FALSE
81,1,1,FALSE
58,6,0,FALSE
22,2,5,FALSE
76,16,2,FALSE
30,14,0,FALSE
95,6,2,FALSE
63,5,4,FALSE
78,14,2,FALSE
49,2,3,FALSE
97,15,0,FALSE
84,4,1,FALSE
96,6,2,FALSE
78,15,5,FALSE
92,15,0,FALSE
61,1,2,FALSE
67,6,1,FALSE
80,1,2,FALSE
92,12,6,FALSE
67,25,1,FALSE
28,1,26,FALSE
26,1,24,FALSE
23,1,21,FALSE
69,1,67,FALSE
95,5,0,FALSE
45,16,2,FALSE
20,8,6,FALSE
83,8,1,FALSE
25,13,0,FALSE
70,10,1,FALSE
81,19,1,FALSE
50,4,2,FALSE
71,8,4,FALSE
69,21,2,FALSE
74,13,3,FALSE
67,6,2,FALSE
95,19,0,FALSE
74,19,4,FALSE
23,10,3,FALSE
16,14,0,FALSE
34,10,5,FALSE
88,12,1,FALSE
89,17,2,FALSE
56,2,7,FALSE
68,2,2,FALSE
23,13,2,FALSE
18,6,6,FALSE
64,1,3,FALSE
55,1,5,FALSE
55,4,5,FALSE
77,14,1,FALSE
37,31,1,FALSE
84,27,2,FALSE
11,6,0,FALSE
33,7,7,FALSE
61,14,0,FALSE
86,5,0,FALSE
78,24,2,FALSE
91,7,0,FALSE
82,5,2,FALSE
63,1,1,FALSE
82,1,1,FALSE
73,3,0,FALSE
58,7,5,FALSE
39,20,0,FALSE
54,1,5,FALSE
50,3,4,FALSE
95,1,1,FALSE
37,32,0,FALSE
44,4,3,FALSE
46,2,1,FALSE
84,36,0,FALSE
51,17,4,FALSE
64,13,3,FALSE
52,12,5,FALSE
44,2,1,FALSE
55,7,0,FALSE
31,2,2,FALSE
62,2,2,FALSE
72,14,4,FALSE
83,18,2,FALSE
85,21,2,FALSE
70,8,1,FALSE
15,3,9,FALSE
41,6,4,FALSE
83,19,4,FALSE
45,5,8,FALSE
36,15,2,FALSE
64,23,3,FALSE
65,20,2,FALSE
83,8,0,FALSE
89,20,1,FALSE
39,2,3,FALSE
23,1,5,FALSE
71,5,4,FALSE
67,23,1,FALSE
