NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Is_Feature_Envy
9,0,22,21,257,28,0,1,0.363636,1,6,FALSE
1,0,3,3,13,3,1,0,0,35,1,FALSE
2,0,4,4,26,6,0,0,0,0,0,FALSE
5,0,3,3,25,6,0,0,0,0,1,FALSE
2,0,6,6,35,9,0,0,0,0,0,FALSE
3,0,4,4,30,5,0,0,0,0,2,FALSE
4,0,2,2,25,3,0,0,0,0,1,FALSE
3,0,5,5,24,6,0,0,0,0,1,FALSE
1,0,4,4,20,5,0,0,0.5,0,1,FALSE
2,0,3,3,14,3,0,0,0.666667,0,0,FALSE
5,0,7,7,33,8,0,0,0.428571,0,0,FALSE
2,0,6,6,23,7,0,0,0.5,0,0,FALSE
3,0,5,5,27,6,0,0,0,0,0,FALSE
1,0,4,4,19,4,0,0,0.5,0,1,FALSE
2,0,3,2,18,4,0,0,0.666667,0,1,FALSE
2,0,7,6,28,7,0,0,0,0,0,FALSE
1,0,3,1,12,3,0,0,0,0,0,FALSE
3,0,3,3,22,5,0,0,0,0,1,FALSE
8,0,5,4,54,11,0,0,0,0,3,FALSE
3,0,3,3,17,4,0,0,0,0,1,FALSE
10,0,2,2,49,9,0,0,1,0,2,FALSE
7,0,8,5,76,14,0,0,0.5,0,2,FALSE
4,0,3,3,26,7,0,0,0.666667,0,1,FALSE
10,0,63,27,413,96,43,0,0.31746,1,11,FALSE
4,0,23,21,105,25,1,1,0,0,2,FALSE
5,0,9,8,68,9,0,1,0.333333,0,3,FALSE
3,0,12,10,161,30,0,1,0.5,0,2,FALSE
2,0,10,9,97,12,0,3,0.5,1,1,FALSE
3,0,9,6,94,10,0,1,0.222222,1,7,FALSE
5,0,9,7,114,11,0,1,0,2,12,FALSE
14,4,14,9,200,34,0,0,0.357143,1,4,FALSE
2,1,6,4,91,10,0,1,0.333333,0,2,FALSE
2,1,3,3,20,3,0,0,0.666667,1,0,FALSE
7,3,25,20,379,45,0,1,0.56,0,8,FALSE
5,3,7,4,71,14,0,3,0.714286,1,3,FALSE
1,0,1,1,35,7,0,1,0,0,3,FALSE
3,0,6,3,61,10,0,1,0.5,0,6,FALSE
2,0,5,5,26,5,0,0,0,2,2,FALSE
8,0,7,7,74,9,0,0,0,0,2,FALSE
0,0,19,2,166,51,0,1,-1,1,8,FALSE
11,0,17,11,174,23,0,1,0.235294,1,9,FALSE
5,0,16,10,145,19,0,1,0.125,1,12,FALSE
4,0,8,7,88,16,0,1,0.5,1,7,FALSE
7,0,25,19,351,66,0,1,0.28,0,11,FALSE
8,0,36,25,348,52,0,1,0.194444,1,9,FALSE
0,0,9,7,97,22,0,1,-1,1,6,FALSE
6,0,15,12,157,34,0,1,0.133333,0,8,FALSE
2,0,2,2,26,3,2,0,0,5,0,FALSE
3,0,2,2,21,3,0,0,0,0,2,FALSE
5,0,4,2,36,6,0,0,0,0,4,FALSE
4,0,2,2,29,6,0,0,0,0,2,FALSE
5,0,2,2,28,3,0,0,0,0,3,FALSE
15,0,29,23,425,44,0,1,0.103448,0,12,FALSE
5,0,9,5,123,11,0,1,0,0,6,FALSE
4,0,4,4,51,4,0,0,0.5,0,3,FALSE
4,0,7,4,61,8,0,1,0,1,7,FALSE
7,0,5,3,70,16,0,1,0,0,6,FALSE
1,0,2,2,9,2,0,0,0,3,1,FALSE
1,0,2,2,9,2,0,0,0,0,2,FALSE
5,0,8,4,80,16,0,1,0.25,0,7,FALSE
4,0,8,4,99,15,0,1,0.25,1,5,FALSE
3,0,9,6,83,19,0,1,0.333333,0,11,FALSE
1,0,6,4,78,12,0,1,0.666667,0,2,FALSE
17,3,10,7,158,28,0,0,0,0,3,FALSE
4,3,2,2,15,2,0,0,0,2,0,FALSE
1,0,14,14,142,14,0,0,0.571429,0,4,FALSE
4,0,12,5,171,21,0,0,0.25,0,7,FALSE
6,0,2,2,42,7,0,0,0,3,2,FALSE
5,0,2,2,26,4,0,0,0,0,2,FALSE
5,0,2,2,32,4,0,0,0,0,1,FALSE
1,0,8,6,72,14,0,0,0.375,0,3,FALSE
7,0,11,11,103,14,0,0,0.181818,0,9,FALSE
2,0,3,3,17,4,0,0,0,2,0,FALSE
0,0,3,3,46,4,0,0,-1,0,2,FALSE
1,0,1,1,14,1,0,0,0,0,2,FALSE
6,0,42,40,368,42,0,0,0.071429,0,5,FALSE
2,0,3,3,14,3,0,0,0,9,1,FALSE
1,0,2,2,12,4,0,0,0,0,1,FALSE
4,0,4,4,38,9,0,0,0,0,1,FALSE
4,0,2,1,27,4,0,0,0,0,0,FALSE
1,0,1,1,29,4,0,0,0,0,1,FALSE
7,0,3,3,33,5,0,0,0,0,0,FALSE
0,0,10,10,82,13,0,0,-1,0,3,FALSE
5,3,5,3,67,10,0,0,0.6,2,9,FALSE
10,0,9,8,83,9,0,0,0.777778,0,7,FALSE
4,0,5,5,21,5,0,0,1,0,1,FALSE
3,0,31,29,280,31,0,0,0.645161,1,9,FALSE
1,0,36,35,305,39,0,0,0.555556,1,7,FALSE
28,0,11,9,197,35,0,0,0,2,9,FALSE
3,0,43,36,516,56,0,0,0,1,9,FALSE
0,0,1,1,22,6,0,0,-1,2,3,FALSE
0,0,1,1,4,1,0,0,-1,0,2,FALSE
12,0,14,10,162,35,0,0,0,0,9,FALSE
4,0,11,9,79,11,0,0,0.727273,0,5,FALSE
20,0,44,41,216,46,0,0,0.522727,0,6,FALSE
1,0,7,6,24,7,0,0,0.571429,0,1,FALSE
0,0,6,6,17,6,0,0,-1,0,1,FALSE
3,0,9,9,32,9,0,0,0.666667,0,1,FALSE
5,0,9,9,34,9,0,0,0.777778,0,1,FALSE
1,0,5,4,20,6,0,0,0.8,0,1,FALSE
3,0,10,10,99,10,0,0,0.2,0,4,FALSE
2,0,7,5,81,8,0,0,0,0,5,FALSE
1,0,5,5,55,5,0,0,0,0,3,FALSE
1,0,6,5,101,6,0,0,0,0,4,FALSE
1,0,3,1,23,3,0,0,0,0,4,FALSE
2,0,3,2,19,5,0,0,0,2,1,FALSE
2,0,3,2,19,5,0,0,0,0,1,FALSE
9,0,3,2,55,8,0,0,0,2,2,FALSE
4,0,3,2,35,6,0,0,0,0,2,FALSE
0,0,53,39,629,54,0,0,-1,1,26,FALSE
21,0,37,31,442,63,0,0,0.675676,1,12,FALSE
5,0,4,1,52,9,0,0,0,3,0,FALSE
8,0,5,3,61,14,0,0,0.4,0,2,FALSE
0,0,3,3,30,3,0,0,-1,0,2,FALSE
1,0,4,3,19,5,0,0,0.5,2,0,FALSE
1,0,4,3,19,5,0,0,0.5,0,0,FALSE
0,0,5,5,44,9,0,0,-1,0,2,FALSE
0,0,42,37,689,51,0,0,-1,1,4,FALSE
13,0,6,6,46,6,0,0,0.333333,0,5,FALSE
10,0,7,7,117,16,0,0,0.285714,0,6,FALSE
0,0,1,1,32,5,0,0,-1,0,1,FALSE
3,0,27,15,403,108,0,0,0.407407,7,5,FALSE
0,0,2,2,21,6,0,1,-1,0,2,FALSE
0,0,2,2,22,7,0,1,-1,0,2,FALSE
0,0,2,2,34,11,0,1,-1,0,2,FALSE
0,0,2,2,20,7,0,1,-1,0,2,FALSE
0,0,2,2,61,12,0,1,-1,0,3,FALSE
0,0,2,2,57,10,0,1,-1,0,3,FALSE
6,0,3,3,40,9,0,0,0,0,1,FALSE
0,0,0,0,2,0,2,0,-1,0,0,FALSE
1,0,2,1,9,2,0,1,0,3,0,FALSE
2,0,2,1,11,2,0,1,0,4,0,FALSE
0,0,1,1,48,3,0,0,-1,0,0,FALSE
0,0,2,1,85,13,0,0,-1,1,1,FALSE
4,0,4,1,38,6,0,0,0,3,0,FALSE
4,0,4,1,38,6,0,0,0,0,0,FALSE
0,0,2,1,81,13,0,0,-1,1,1,FALSE
7,0,2,2,32,5,0,0,0,2,0,FALSE
4,0,3,2,25,4,0,0,0,0,2,FALSE
27,0,25,13,324,72,0,0,0.16,1,11,FALSE
5,0,1,1,11,1,2,0,0,3,0,FALSE
1,0,4,3,14,4,0,1,0.5,1,0,FALSE
2,0,4,3,28,7,0,1,0.5,2,0,FALSE
45,0,50,32,559,116,0,0,0.16,1,15,FALSE
6,0,3,3,55,10,0,0,0,2,2,FALSE
5,0,6,4,72,12,0,0,0,0,3,FALSE
0,0,2,2,36,6,0,0,-1,2,1,FALSE
0,0,5,2,80,27,0,0,-1,0,1,FALSE
5,4,2,1,39,3,0,0,0,1,4,FALSE
3,0,3,3,32,6,0,0,0,2,3,FALSE
5,0,3,3,33,5,0,0,0,0,1,FALSE
3,0,2,2,26,3,0,0,0,2,2,FALSE
9,0,3,1,134,20,0,0,0,1,1,FALSE
7,4,7,7,64,7,0,0,0.285714,2,1,FALSE
45,0,33,7,767,147,0,1,0.060606,1,9,FALSE
1,0,4,3,55,12,0,1,0.5,0,2,FALSE
16,0,16,12,169,40,0,0,0.25,0,6,FALSE
3,0,3,1,35,5,0,0,0,2,2,FALSE
2,0,4,1,33,8,0,0,0,0,1,FALSE
3,0,4,2,112,17,0,0,0,0,0,FALSE
4,0,4,2,132,16,0,0,0,0,1,FALSE
0,0,8,8,77,8,0,0,-1,0,0,FALSE
1,1,51,51,309,51,0,0,-1,0,0,FALSE
0,0,13,13,76,13,0,0,-1,0,0,FALSE
0,0,8,8,67,8,0,0,-1,0,0,FALSE
3,0,15,9,411,61,0,0,0.4,0,1,FALSE
2,0,4,2,79,13,0,0,0,0,0,FALSE
3,0,11,10,181,22,0,0,0.363636,0,0,FALSE
4,0,19,10,435,68,0,0,0,0,1,FALSE
4,0,0,0,11,0,0,0,-1,0,0,FALSE
1,0,20,19,202,20,0,0,0.45,0,1,FALSE
5,0,7,0,80,7,0,0,0,0,0,FALSE
11,1,60,58,809,116,0,0,0.066667,0,0,FALSE
1,0,7,5,94,11,0,0,0.285714,0,0,FALSE
2,2,3,3,68,3,0,0,0.666667,1,1,FALSE
12,8,5,4,98,5,0,0,0,1,0,FALSE
1,0,8,6,201,38,0,0,0.5,0,0,FALSE
18,1,51,41,423,91,0,0,0.45098,0,4,FALSE
3,0,4,3,66,15,0,0,0.5,0,2,FALSE
10,5,22,22,137,24,0,0,0.772727,0,0,FALSE
9,0,26,24,187,34,0,0,0.576923,0,1,FALSE
2,0,13,12,61,13,0,0,0.692308,0,0,FALSE
2,2,42,42,204,42,0,0,-1,1,0,FALSE
0,0,16,16,87,16,0,0,-1,0,0,FALSE
0,0,9,4,92,14,0,0,-1,0,14,FALSE
0,0,8,3,72,13,0,0,-1,0,0,FALSE
7,0,29,22,460,79,0,0,0.551724,2,34,FALSE
2,0,3,2,42,8,0,0,0.666667,0,3,FALSE
2,0,4,3,53,10,0,0,0.5,0,5,FALSE
0,0,2,2,36,7,0,0,-1,0,1,FALSE
8,0,41,31,502,94,0,0,0.439024,2,39,FALSE
2,0,8,8,44,11,0,0,0.25,0,2,FALSE
1,0,25,19,337,60,0,0,0.92,0,27,FALSE
7,7,32,32,170,32,1,0,-1,6,0,FALSE
2,0,10,6,72,14,0,0,0.4,0,0,FALSE
1,0,12,4,123,33,0,0,0.666667,0,2,FALSE
7,2,14,7,125,22,0,0,0.5,0,1,FALSE
4,4,3,2,41,3,0,0,1,10,0,FALSE
1,1,2,2,24,3,0,0,1,3,0,FALSE
1,1,1,1,16,1,0,0,0,3,1,FALSE
3,1,21,7,268,65,0,0,0.380952,2,3,FALSE
1,1,2,2,17,2,0,0,1,1,0,FALSE
3,1,7,3,101,20,0,0,1,3,2,FALSE
3,1,5,3,52,8,0,0,1,1,0,FALSE
1,1,2,2,29,5,0,0,1,1,0,FALSE
1,1,1,1,16,1,0,0,0,4,0,FALSE
2,0,3,2,45,10,0,0,0.666667,0,1,FALSE
1,1,4,3,46,9,0,0,1,5,0,FALSE
1,1,3,3,32,5,0,0,1,5,1,FALSE
3,1,5,5,85,15,0,0,0.8,5,0,FALSE
1,1,3,3,37,6,0,0,1,4,0,FALSE
1,1,4,3,40,8,0,0,1,5,1,FALSE
3,1,8,3,72,15,0,0,0.5,11,0,FALSE
1,1,4,3,45,9,0,0,1,5,0,FALSE
1,1,4,4,29,4,0,0,1,3,0,FALSE
2,1,7,3,51,10,0,0,0.857143,4,0,FALSE
1,1,2,1,22,3,0,0,1,5,0,FALSE
2,1,7,3,67,16,0,0,0.571429,7,2,FALSE
1,1,2,1,19,2,0,0,1,5,1,FALSE
1,1,9,5,75,16,0,0,1,5,2,FALSE
2,1,6,3,72,14,0,0,0.333333,0,3,FALSE
1,1,4,4,38,6,0,0,1,4,0,FALSE
1,1,1,1,14,1,0,0,0,3,0,FALSE
1,1,2,1,19,2,0,0,1,3,1,FALSE
1,1,11,6,179,34,0,0,1,4,3,FALSE
2,1,7,3,97,20,0,0,0.428571,0,2,FALSE
1,1,9,6,148,18,0,0,1,4,0,FALSE
3,1,10,4,107,27,0,0,0.6,4,2,FALSE
7,0,8,4,98,13,0,0,0.25,0,1,FALSE
6,0,7,4,74,9,0,0,0.285714,0,1,FALSE
5,3,2,2,37,5,0,0,0,2,0,FALSE
3,1,9,6,91,19,0,0,0.333333,4,2,FALSE
1,1,3,2,28,4,0,0,1,3,0,FALSE
3,0,5,5,58,10,0,0,0.6,0,1,FALSE
2,0,5,5,49,12,0,0,0.4,0,1,FALSE
1,0,4,4,28,4,0,0,0,0,1,FALSE
1,0,9,6,87,17,0,0,0,0,0,FALSE
1,0,5,4,43,6,0,0,0,0,0,FALSE
1,0,3,3,27,6,0,0,0,0,0,FALSE
10,0,12,11,59,13,0,0,0.416667,0,1,FALSE
2,0,4,4,19,4,0,1,0.75,0,0,FALSE
8,0,12,12,204,31,0,0,0.666667,0,0,FALSE
13,0,11,11,131,23,0,0,0.545455,0,2,FALSE
1,0,12,12,95,19,0,0,1,0,0,FALSE
2,0,6,6,48,8,0,0,0.666667,0,1,FALSE
0,0,14,14,71,14,0,0,-1,0,0,FALSE
8,0,27,14,379,81,0,0,0.925926,2,2,FALSE
0,0,1,1,57,18,0,0,-1,0,0,FALSE
0,0,1,1,30,6,0,0,-1,0,0,FALSE
5,0,8,7,116,18,0,0,0.5,0,1,FALSE
10,0,13,11,112,23,0,0,0,0,1,FALSE
4,0,9,7,64,11,0,0,0.555556,0,0,FALSE
5,0,9,7,161,23,0,0,0.444444,0,1,FALSE
3,0,6,6,182,26,0,0,0,0,1,FALSE
3,0,20,19,166,31,0,0,0.35,0,2,FALSE
7,0,26,23,147,38,0,0,0.153846,0,2,FALSE
1,1,17,17,24,17,0,0,-1,2,0,FALSE
1,0,12,12,160,38,0,0,1,0,0,FALSE
2,0,9,6,130,21,0,0,0.777778,0,2,FALSE
1,0,12,12,137,30,0,0,1,0,0,FALSE
3,0,8,5,134,21,0,0,0.375,0,2,FALSE
13,0,32,20,216,41,0,0,0.34375,0,1,FALSE
0,0,8,7,48,15,0,0,-1,0,0,FALSE
7,1,25,19,246,51,0,0,0.6,0,3,FALSE
3,0,6,5,103,13,0,0,0.833333,0,1,FALSE
5,0,7,6,112,15,0,0,0.857143,0,1,FALSE
2,0,7,7,41,10,0,0,0.428571,0,0,FALSE
2,0,27,18,209,52,0,0,0.592593,0,1,FALSE
1,0,15,8,97,24,0,0,0.4,0,0,FALSE
2,0,25,18,203,47,0,0,0.56,0,1,FALSE
5,0,67,62,536,132,0,0,0.716418,2,2,FALSE
0,0,14,14,83,22,0,0,-1,0,1,FALSE
2,0,5,4,52,8,0,0,0.4,0,0,FALSE
5,0,17,17,100,25,0,0,0.588235,0,0,FALSE
8,0,60,43,423,103,0,0,0.633333,0,2,FALSE
5,0,23,23,225,28,0,0,0.217391,1,1,FALSE
43,42,9,9,411,42,0,0,0.555556,26,1,FALSE
2,0,58,50,554,109,0,0,0.413793,0,2,FALSE
1,1,20,20,95,20,0,0,-1,0,0,FALSE
0,0,21,21,95,21,0,0,-1,0,0,FALSE
0,0,9,9,57,9,0,0,-1,0,0,FALSE
1,0,21,16,189,53,0,0,0.952381,0,2,FALSE
10,0,30,27,262,48,0,0,0.366667,0,5,FALSE
29,1,103,80,1197,233,0,0,0.368932,2,3,FALSE
5,0,42,32,546,116,0,0,0.761905,0,1,FALSE
3,0,7,7,75,10,0,0,0.714286,0,0,FALSE
2,1,14,12,193,22,0,0,0.357143,1,2,FALSE
0,0,36,1,180,36,0,0,-1,0,0,FALSE
5,5,23,15,125,23,0,0,-1,7,0,FALSE
2,0,26,26,104,28,0,0,0.076923,0,0,FALSE
10,10,53,53,272,53,0,0,-1,4,0,FALSE
1,0,14,12,103,16,0,0,0.357143,0,2,FALSE
4,4,46,46,241,46,3,0,-1,0,0,FALSE
1,1,2,1,16,2,0,0,1,4,1,FALSE
5,0,34,26,306,71,0,0,0.617647,0,2,FALSE
7,0,24,22,385,98,0,0,0.083333,0,0,FALSE
3,0,27,22,247,39,0,0,0.444444,0,2,FALSE
5,0,42,39,301,81,0,0,0.404762,0,1,FALSE
1,0,13,13,65,18,0,0,0.692308,0,0,FALSE
6,1,41,34,374,88,0,0,0.658537,0,0,FALSE
1,0,3,2,18,5,0,0,0,0,0,FALSE
0,0,5,5,60,10,0,0,-1,0,0,FALSE
4,0,29,27,259,63,0,0,0.517241,0,1,FALSE
0,0,4,4,23,5,0,0,-1,0,0,FALSE
2,0,28,23,267,66,0,0,0.535714,0,3,FALSE
1,0,12,10,74,12,0,0,0.25,0,2,FALSE
4,2,22,20,161,24,0,0,0.318182,0,1,FALSE
4,0,36,30,337,70,0,0,0.666667,0,1,FALSE
3,0,36,30,201,46,0,0,0.666667,0,2,FALSE
0,0,14,14,64,14,0,0,-1,0,0,FALSE
1,0,19,17,200,38,0,0,0.631579,0,1,FALSE
2,0,12,6,91,20,0,0,0.333333,0,0,FALSE
0,0,2,2,22,6,0,0,-1,0,1,FALSE
0,0,3,3,25,7,0,0,-1,0,1,FALSE
4,0,16,7,150,33,0,0,0.4375,0,1,FALSE
4,0,15,9,134,30,0,0,0.466667,0,1,FALSE
0,0,3,2,25,5,0,0,-1,0,0,FALSE
1,0,5,5,44,8,0,0,0.8,0,0,FALSE
1,0,12,11,107,26,0,0,0.833333,0,2,FALSE
5,0,8,8,90,21,0,0,0.375,0,1,FALSE
1,1,6,6,42,7,0,0,0.666667,2,2,FALSE
12,8,84,81,1100,135,0,0,0.130952,2,6,FALSE
2,0,2,2,13,3,0,0,0,0,0,FALSE
2,0,12,12,83,18,0,0,0.583333,0,0,FALSE
1,0,10,10,84,17,0,0,0.7,0,2,FALSE
0,0,8,6,65,13,0,0,-1,0,0,FALSE
4,0,8,6,73,11,0,0,0.375,0,0,FALSE
3,0,3,3,49,6,0,0,0,0,0,FALSE
5,1,5,2,48,7,0,0,0.6,0,1,FALSE
12,0,10,5,132,14,0,0,0.4,0,1,FALSE
8,0,7,6,95,19,0,0,0,0,1,FALSE
2,0,8,7,58,11,0,0,0.25,0,0,FALSE
3,0,3,3,40,4,0,0,0,0,0,FALSE
4,0,8,6,92,21,0,0,0.375,0,1,FALSE
3,1,16,13,117,21,0,0,0.75,0,0,FALSE
5,0,6,6,164,24,0,0,0.333333,0,0,FALSE
1,1,3,3,24,4,0,0,1,0,0,FALSE
1,0,4,4,33,5,0,0,0.75,0,0,FALSE
6,4,6,6,55,7,0,0,0.333333,1,0,FALSE
5,4,6,6,87,16,0,0,0.333333,0,0,FALSE
4,0,8,6,86,18,0,0,0.375,0,0,FALSE
3,0,3,3,47,5,0,0,0,0,0,FALSE
1,1,3,3,29,6,0,0,1,0,0,FALSE
1,0,4,4,26,4,0,0,0,0,0,FALSE
1,1,3,2,27,4,0,0,1,0,1,FALSE
2,1,2,2,23,2,0,0,0,0,0,FALSE
3,0,4,4,52,7,0,0,0,0,0,FALSE
5,1,3,3,43,6,0,0,0,0,0,FALSE
3,0,21,18,132,25,0,0,0.571429,0,0,FALSE
0,0,3,2,81,14,0,0,-1,0,1,FALSE
0,0,5,2,44,9,0,0,-1,0,0,FALSE
0,0,5,4,75,14,0,0,-1,0,1,FALSE
0,0,3,2,50,7,0,0,-1,0,1,FALSE
0,0,3,2,22,3,0,0,-1,0,0,FALSE
0,0,10,10,47,10,0,0,-1,0,0,FALSE
2,1,8,7,54,8,0,0,0.375,0,0,FALSE
1,0,12,11,51,12,0,0,0.333333,0,2,FALSE
3,0,13,4,128,22,0,0,0.384615,0,2,FALSE
3,0,7,5,63,8,0,0,0.285714,0,0,FALSE
1,0,8,8,72,16,0,0,0.5,0,0,FALSE
2,0,4,2,26,4,0,0,0,0,0,FALSE
1,0,6,4,42,6,0,0,0.5,0,0,FALSE
15,0,27,22,283,62,0,0,0.111111,0,2,FALSE
0,0,3,3,39,12,0,0,-1,0,2,FALSE
4,0,5,5,36,8,0,0,0,0,0,FALSE
4,0,4,4,35,4,0,0,0.5,0,0,FALSE
4,0,5,5,53,9,0,0,0,0,2,FALSE
1,0,6,6,55,8,0,0,0,0,0,FALSE
3,0,5,5,46,5,0,0,0.4,0,0,FALSE
1,0,4,3,28,6,0,0,0.5,0,0,FALSE
2,0,4,4,73,18,0,0,0,0,0,FALSE
0,0,7,7,21,7,0,1,-1,0,0,FALSE
0,0,4,3,19,4,0,0,-1,0,0,FALSE
4,0,7,7,49,7,0,0,0.428571,0,0,FALSE
1,0,10,10,61,18,0,0,0,0,0,FALSE
5,0,8,7,82,18,0,0,0.25,0,0,FALSE
2,0,5,5,80,19,0,0,0,0,0,FALSE
5,0,6,6,59,10,0,0,0.333333,0,0,FALSE
2,0,8,8,72,14,0,0,0.25,0,0,FALSE
3,0,4,4,34,4,0,0,0.5,0,0,FALSE
6,0,25,9,249,53,0,0,0.68,0,1,FALSE
5,0,40,30,293,62,0,0,0.7,0,2,FALSE
6,0,15,9,124,23,0,0,0.6,0,1,FALSE
5,0,19,13,254,41,0,0,0.421053,0,1,FALSE
4,0,26,21,287,50,0,0,0.384615,0,1,FALSE
1,0,9,8,78,14,0,0,0.888889,0,1,FALSE
6,0,10,7,90,13,0,0,0.7,0,1,FALSE
8,0,9,8,132,17,0,0,0.777778,0,1,FALSE
1,0,8,7,52,10,0,0,0.625,0,0,FALSE
6,0,21,13,212,35,0,0,0.428571,0,1,FALSE
1,0,8,7,73,11,0,0,0.875,0,0,FALSE
3,0,16,15,137,23,0,0,0.6875,0,2,FALSE
0,0,19,16,88,19,0,0,-1,0,0,FALSE
106,104,0,0,430,0,0,0,-1,23,0,FALSE
3,0,8,6,109,25,0,0,0.75,0,2,FALSE
6,0,52,33,452,110,0,0,0.807692,9,3,FALSE
5,0,8,5,79,14,0,0,0.75,0,2,FALSE
0,0,4,2,47,12,0,0,-1,0,1,FALSE
0,0,4,2,39,10,0,0,-1,0,1,FALSE
0,0,4,2,30,9,0,0,-1,0,1,FALSE
0,0,4,2,35,9,0,0,-1,0,1,FALSE
0,0,4,2,32,9,0,0,-1,0,1,FALSE
0,0,3,1,22,3,0,0,-1,0,0,FALSE
2,0,9,7,112,17,0,0,0.777778,0,2,FALSE
0,0,9,8,54,11,0,0,-1,0,2,FALSE
3,0,57,36,455,104,0,0,0.964912,15,3,FALSE
3,0,10,5,74,13,0,0,0.8,0,2,FALSE
6,0,18,17,159,23,0,0,0.5,0,0,FALSE
5,0,14,14,149,27,0,0,0.428571,0,1,FALSE
4,0,15,14,193,25,0,0,0.733333,0,0,FALSE
6,0,18,18,154,28,0,0,0.722222,0,0,FALSE
5,0,13,13,139,22,0,0,0.615385,0,0,FALSE
1,1,4,3,70,12,0,0,1,1,0,FALSE
1,0,2,2,62,12,0,0,1,0,0,FALSE
1,0,7,7,169,29,0,0,0.857143,0,0,FALSE
1,0,7,7,170,34,0,0,0.857143,0,0,FALSE
1,0,7,7,202,46,0,0,0.571429,0,0,FALSE
3,0,8,8,102,18,0,0,0.5,0,0,FALSE
2,0,5,5,32,6,0,0,0,0,0,FALSE
0,0,3,3,33,5,0,0,-1,0,0,FALSE
1,0,13,13,87,15,0,0,0.923077,0,0,FALSE
3,0,26,26,215,35,0,0,0.423077,23,0,FALSE
3,0,7,6,82,13,0,0,0.428571,0,0,FALSE
5,0,10,9,111,13,0,0,0.2,0,0,FALSE
4,0,12,11,107,15,0,0,0.166667,0,0,FALSE
8,0,44,30,327,74,0,0,0.568182,0,1,FALSE
10,0,24,17,281,57,0,0,0.208333,0,0,FALSE
10,0,24,19,308,46,0,0,0.25,0,0,FALSE
7,0,22,18,223,39,0,0,0.318182,0,0,FALSE
7,0,7,7,139,22,0,0,0.428571,0,0,FALSE
5,0,19,17,172,38,0,0,0.315789,0,0,FALSE
5,0,13,9,151,32,0,0,0.692308,0,0,FALSE
7,0,14,10,297,57,0,0,0.214286,0,1,FALSE
7,0,7,7,85,15,0,0,0.714286,0,0,FALSE
4,0,10,5,111,21,0,0,0.6,0,0,FALSE
7,1,27,23,259,53,0,0,0.259259,0,0,FALSE
3,0,14,10,155,29,0,0,0.785714,0,1,FALSE
2,0,12,9,100,17,0,0,0.75,0,1,FALSE
2,0,16,13,153,32,0,0,0.8125,0,1,FALSE
2,0,14,12,101,21,0,0,0.714286,0,1,FALSE
0,0,37,8,622,94,0,0,-1,0,2,FALSE
13,8,61,61,941,178,0,0,0.196721,10,3,FALSE
4,4,18,18,140,23,0,0,0.166667,0,1,FALSE
4,0,7,7,280,32,0,0,0,0,1,FALSE
2,2,11,11,111,12,0,0,0.181818,1,2,FALSE
6,0,6,3,186,31,0,0,0.333333,0,2,FALSE
4,4,43,42,558,98,0,0,0.674419,13,2,FALSE
1,0,2,2,61,14,0,0,0,0,1,FALSE
8,8,31,30,226,32,2,0,0.16129,1,1,FALSE
4,4,8,8,51,8,0,1,0.25,4,0,FALSE
3,2,19,16,232,48,0,1,0.526316,0,1,FALSE
4,4,7,7,45,7,0,1,0.285714,4,0,FALSE
3,2,14,11,217,43,0,1,0.357143,0,1,FALSE
15,5,63,57,714,131,2,0,0.333333,4,5,FALSE
0,0,48,44,499,48,0,0,-1,0,1,FALSE
2,2,8,8,45,8,0,0,-1,0,0,FALSE
2,2,3,3,29,3,0,0,0,1,0,FALSE
1,1,7,7,39,7,0,0,-1,2,0,FALSE
3,0,11,9,54,11,0,0,0.545455,0,0,FALSE
14,0,11,7,113,24,0,0,1,0,0,FALSE
1,0,10,7,64,12,0,0,0.8,0,0,FALSE
2,0,4,4,85,19,0,0,0.5,2,2,FALSE
3,2,8,6,110,11,0,0,0.375,0,1,FALSE
16,8,25,23,363,58,0,0,0.64,5,2,FALSE
2,0,8,7,53,11,0,0,0.375,0,0,FALSE
1,0,11,8,214,30,0,0,0.454545,0,1,FALSE
1,0,7,5,77,19,0,0,0.571429,0,0,FALSE
13,4,30,24,272,53,0,0,0.5,2,1,FALSE
0,0,1,1,27,8,0,0,-1,1,1,FALSE
0,0,5,5,38,11,0,0,-1,0,1,FALSE
16,0,59,44,820,136,0,0,0.677966,10,2,FALSE
3,2,12,12,110,24,0,0,0.416667,0,0,FALSE
10,10,17,17,157,17,0,0,-1,2,0,FALSE
5,0,21,21,271,43,0,0,0.190476,0,0,FALSE
2,0,12,4,87,12,0,0,0.166667,0,0,FALSE
1,0,4,4,31,6,0,0,0,0,0,FALSE
1,0,4,4,34,4,0,0,0,0,0,FALSE
2,0,6,6,48,9,0,0,0.5,0,0,FALSE
2,1,4,4,44,6,0,0,0,0,1,FALSE
1,0,4,4,44,4,0,0,0,0,0,FALSE
4,0,11,11,87,11,0,0,0.181818,0,0,FALSE
3,0,6,6,71,10,0,0,0,0,0,FALSE
1,0,9,4,129,24,0,1,0,0,0,FALSE
1,0,11,10,114,21,0,0,0.727273,0,1,FALSE
4,0,25,25,132,32,0,0,0.28,0,0,FALSE
3,0,22,21,165,44,0,0,0.590909,0,0,FALSE
3,0,24,24,130,32,0,0,0.333333,0,0,FALSE
